# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=8
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=110970316
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,mu
-9.9593,0.829037,1.10574,1,1,0,0.279758
-10.887,0.843673,1.19315,2,3,0,1.05979
-11.0509,0.972576,1.32884,2,3,0,0.143016
-11.0509,0.124809,1.96589,2,3,0,0.143016
-11.6738,0.963544,0.44833,1,1,0,0.0805798
-9.30536,1,0.651374,3,7,0,0.400765
-9.76289,0.86832,1.01996,1,1,0,0.31092
-9.71925,0.785795,1.19518,2,3,0,0.318294
-10.604,0.865793,1.17065,2,3,0,1.02714
-10.3539,1,1.36075,2,3,0,0.224689
-9.07381,1,2.1004,1,1,0,0.75448
-9.37517,0.13143,3.22657,2,3,1,0.384732
-9.37669,0.999791,0.794114,3,7,0,0.83628
-8.93474,1,1.22002,2,3,0,0.693266
-8.93474,0.0335892,1.86653,1,1,0,0.693266
-8.94867,0.995386,0.3847,3,7,0,0.701274
-8.97905,0.996933,0.583862,1,1,0,0.716666
-9.43644,0.844464,0.885062,2,3,0,0.371544
-9.01082,0.947416,0.979121,2,3,0,0.730676
-9.0164,0.997062,1.33316,1,1,0,0.732971
-9.0164,0.00707638,2.00013,1,1,0,0.732971
-9.12835,0.996035,0.409709,2,3,0,0.772287
-9.00066,0.998054,0.614486,3,7,0,0.72638
-8.93408,1,0.921615,1,1,0,0.692868
-9.51898,0.717899,1.38209,1,1,0,0.86582
-9.4098,1,1.1848,2,3,0,0.377186
-9.4098,0.232997,1.76769,1,1,0,0.377186
-8.99397,1,0.588784,3,7,0,0.497213
-8.88345,0.793662,0.877971,2,3,0,0.652175
-9.11336,0.959914,0.875492,2,3,0,0.767596
-8.96678,0.977067,1.20192,2,3,0,0.710731
-8.95291,1,1.70019,2,3,0,0.5171
-9.02302,0.877694,2.50456,1,1,0,0.485035
-9.02302,0.134129,2.91524,1,1,0,0.485035
-8.99047,0.953322,0.831809,2,3,0,0.721903
-8.89336,0.998814,1.12006,2,3,0,0.557982
-8.89336,0.541255,1.638,1,1,0,0.557982
-9.19362,0.915095,1.0173,2,3,0,0.791314
-9.58108,0.830819,1.26988,1,1,0,0.877692
-9.14016,0.47598,1.35388,2,3,0,0.444781
-8.95361,0.994204,0.750693,2,3,0,0.516726
-9.02854,0.974332,1.08158,1,1,0,0.482851
-8.99547,1,1.49821,1,1,0,0.496551
-8.99547,0.000812715,2.1686,1,1,0,0.496551
-9.07943,0.994053,0.512503,3,7,0,0.464259
-9.17648,0.984572,0.734865,1,1,0,0.434157
-8.95088,1,1.03289,1,1,0,0.518194
-9.09097,0.849824,1.48832,2,3,0,0.460362
-9.09097,0.0261752,1.63625,1,1,0,0.460362
-8.894,0.990079,0.416584,2,3,0,0.557373
-8.90867,0.998489,0.589344,1,1,0,0.544978
-10.8192,0.679036,0.843897,2,3,0,0.168493
-11.3075,0.933732,0.687964,1,1,0,0.116335
-8.96171,0.876617,0.876709,2,3,0,0.708178
-9.01557,0.983846,1.00959,1,1,0,0.732634
-8.97388,1,1.39879,2,3,0,0.506466
-8.97388,0.706673,1.98805,1,1,0,0.506466
-9.89356,0.454324,1.70055,1,1,0,0.930822
-11.5443,0.646083,0.944488,1,1,0,1.12774
-9.57983,0.968615,0.731182,2,3,0,0.877459
-10.2203,0.944167,0.98231,2,3,0,0.978259
-10.3122,0.985802,1.26334,2,3,0,0.230131
-10.0035,1,1.74014,2,3,0,0.947525
-9.41152,0.333333,2.44935,2,3,0,0.376818
-8.88699,0.663997,1.12263,2,3,0,0.564463
-8.88415,0.995018,0.899712,2,3,0,0.65301
-8.8937,0.995556,1.25425,1,1,0,0.663014
-9.02438,0.888533,1.74604,1,1,0,0.736181
-9.02438,0.00744069,2.03117,1,1,0,0.736181
-9.07172,0.995742,0.551225,1,1,0,0.753753
-9.2302,0.965522,0.7671,2,3,0,0.801148
-8.87944,0.997446,1.01364,2,3,0,0.573594
-8.86823,0.999889,1.4085,2,3,0,0.62549
-8.86823,0.240046,1.96068,1,1,0,0.62549
-8.88817,0.99349,0.793167,2,3,0,0.563194
-9.07156,0.937145,1.09239,1,1,0,0.466977
-8.92479,0.788027,1.37092,2,3,0,0.687033
-9.50092,0.731787,1.35171,1,1,0,0.862264
-9.70457,0.971428,1.21798,2,3,0,0.320818
-9.70457,0.014064,1.61044,1,1,0,0.320818
-9.05977,0.981414,0.46276,2,3,0,0.471146
-8.87722,1,0.622421,2,3,0,0.576746
-8.86641,0.983977,0.860544,2,3,0,0.617229
-8.91483,0.986291,1.15771,2,3,0,0.680246
-9.56031,0.62741,1.5603,1,1,0,0.873781
-8.95959,1,1.19573,1,1,0,0.70709
-8.86727,1,1.64324,1,1,0,0.621898
-8.86727,0.607304,2.25384,1,1,0,0.621898
-8.86727,0.122016,1.67622,1,1,0,0.621898
-9.12806,0.94416,0.588866,2,3,0,0.448474
-8.86907,0.991781,0.741081,2,3,0,0.592626
-8.9443,0.97866,1.00222,2,3,0,0.698839
-9.01968,0.603213,1.32597,2,3,0,0.486373
-8.90086,1,0.985742,2,3,0,0.669422
-8.86698,1,1.34518,1,1,0,0.620557
-9.07525,0.812663,1.83237,1,1,0,0.754979
-8.95296,1,1.87494,1,1,0,0.517071
-8.95296,0.100707,2.547,1,1,0,0.517071
-9.04285,0.948205,0.889052,2,3,0,0.743313
-8.87138,0.988324,1.11756,2,3,0,0.587009
-8.87138,0.609205,1.49004,1,1,0,0.587009
-8.87138,0.473262,1.1247,2,3,0,0.587009
-8.90647,0.988128,0.694145,2,3,0,0.673986
-9.31642,0.909253,0.924199,2,3,0,0.82253
-8.86735,0.996483,1.09283,2,3,0,0.598435
-8.86735,0.835872,1.46895,1,1,0,0.598435
-9.62191,0.581924,1.55526,1,1,0,0.885218
-9.62191,0.151628,1.1327,1,1,0,0.885218
-9.59556,1,0.439369,2,3,0,0.880386
-9.60942,0.998555,0.593163,1,1,0,0.882938
-9.36011,1,0.797812,1,1,0,0.832583
-10.0199,0.932679,1.07363,2,3,0,0.949952
-9.80661,1,1.30814,1,1,0,0.916965
-9.1687,1,1.75531,1,1,0,0.784296
-9.1687,2.70112e-07,2.35172,1,1,0,0.784296
-9.23702,0.996277,0.744479,2,3,0,0.802925
-8.86847,0.975643,0.992788,2,3,0,0.626247
-8.97154,0.950883,1.28341,1,1,0,0.713077
-10.239,0.382276,1.59926,1,1,0,0.239883
-9.4635,1,0.884545,1,1,0,0.365946
-8.97887,1,1.1818,1,1,0,0.504094
-9.55298,0.654853,1.57663,1,1,0,0.872388
-10.3364,0.679907,1.28844,1,1,0,0.993709
-9.0242,1,1.09194,2,3,0,0.73611
-10.1327,0.499038,1.45387,1,1,0,0.966169
-10.1327,0.925778,0.956072,1,1,0,0.966169
-9.33746,1,1.14591,1,1,0,0.827429
-8.93839,1,1.52229,1,1,0,0.695435
-8.86603,1,2.01948,1,1,0,0.607272
-8.86603,0.88309,2.67538,1,1,0,0.607272
-8.86603,1.17971e-33,3.00921,1,1,0,0.607272
-9.77762,0.787058,0.995641,2,3,0,0.912202
-8.8662,0.97305,0.98247,2,3,0,0.605215
-8.8675,0.951267,1.25285,2,3,0,0.597812
-8.8675,0.184089,1.5487,1,1,0,0.597812
-8.88135,0.995549,0.667577,2,3,0,0.64959
-9.24412,0.928337,0.877187,2,3,0,0.804759
-11.2248,0.523081,1.05019,1,1,0,1.0959
-10.7676,1,0.723262,1,1,0,1.0463
-14.3117,0.38402,0.954104,1,1,0,1.34811
-12.9766,1,0.545202,2,3,0,1.25132
-13.266,0.98554,0.718749,2,3,0,1.2735
-11.1289,1,0.928043,1,1,0,1.08592
-9.25537,1,1.22042,1,1,0,0.807629
-9.25537,0.253725,1.60291,1,1,0,0.807629
-10.7151,0.86173,0.773058,3,7,0,0.180427
-8.96202,0.979284,0.843688,2,3,0,0.51234
-9.2798,0.676126,1.07678,2,3,0,0.40695
-8.95539,0.962338,0.916731,2,3,0,0.704894
-9.97691,0.673321,1.14248,1,1,0,0.943567
-9.36079,1,0.969599,2,3,0,0.832735
-9.37919,0.991251,1.26871,1,1,0,0.836832
-8.98562,1,1.6391,1,1,0,0.500964
-8.98562,1.03317e-05,2.13976,1,1,0,0.500964
-8.91556,0.970222,0.749423,2,3,0,0.680766
-8.90263,0.98982,0.941351,2,3,0,0.549772
-9.20549,0.564912,1.21196,2,3,0,0.79456
-10.6782,0.786638,0.8948,2,3,0,1.03594
-11.12,0.902835,0.883133,1,1,0,1.08499
-9.87154,1,1.01386,2,3,0,0.293304
-8.87354,1,1.31961,1,1,0,0.582765
-11.8023,0.0775156,1.71565,1,1,0,0.0685888
-10.7095,1,0.676294,1,1,0,0.18108
-9.02791,0.991113,0.879511,2,3,0,0.483101
-8.87599,0.970399,1.12954,2,3,0,0.642042
-8.87599,0.935465,1.4111,1,1,0,0.642042
-10.5427,0.246045,1.6841,1,1,0,1.01972
-9.49819,1,0.83148,1,1,0,0.861722
-10.7768,0.643588,1.07792,1,1,0,1.04736
-8.90941,0.986169,0.886469,2,3,0,0.676255
-8.87691,1,1.12783,1,1,0,0.643459
-8.86599,1,1.45889,1,1,0,0.608067
-8.86599,0.201456,1.88516,1,1,0,0.608067
-8.874,0.941685,0.887023,2,3,0,0.638736
-9.38035,0.703204,1.06488,2,3,0,0.837088
-8.91206,1,0.946174,2,3,0,0.678236
-8.93559,0.996549,1.22117,2,3,0,0.693774
-8.90171,1,1.56771,2,3,0,0.550537
-11.6733,0.034997,2.01932,1,1,0,1.14005
-10.8185,1,0.778529,1,1,0,1.0521
-10.0259,1,1.00316,2,3,0,0.950839
-8.94569,0.997684,1.29133,2,3,0,0.69962
-8.94569,0.223561,1.65588,1,1,0,0.69962
-9.29307,0.892262,0.812712,2,3,0,0.403715
-9.1224,1,0.914662,1,1,0,0.450231
-8.95262,0.988117,1.17531,2,3,0,0.703418
-8.95262,0.537777,1.48686,1,1,0,0.703418
-9.28678,0.93658,1.08005,2,3,0,0.405243
-8.87418,1,1.28163,1,1,0,0.581638
-9.80491,0.47473,1.64267,1,1,0,0.916688
-8.87039,0.80586,1.10644,2,3,0,0.589245
-9.06707,0.885993,1.11814,2,3,0,0.752124
-9.06707,0.43961,1.24582,1,1,0,0.752124
-9.27836,0.96008,0.806211,1,1,0,0.813368
-8.86675,0.980944,0.982994,2,3,0,0.61938
-8.89928,0.985548,1.22833,1,1,0,0.668067
-8.89928,0.275841,1.54219,1,1,0,0.668067
-9.05755,0.939438,0.821224,2,3,0,0.471946
-9.05755,0.746589,0.975227,2,3,0,0.471946
-8.94379,1,0.917743,1,1,0,0.522123
-10.3577,0.562572,1.17108,1,1,0,0.224194
-11.3737,0.790245,0.8838,1,1,0,0.109683
-11.9506,0.958914,0.87673,2,3,0,0.0550753
-9.56142,1,1.06385,2,3,0,0.346683
-10.1869,0.390234,1.35478,2,3,0,0.973692
-11.6523,0.738925,0.834258,1,1,0,1.13807
-10.064,1,0.778735,1,1,0,0.956381
-9.89571,1,0.990954,1,1,0,0.931158
-10.3409,0.783031,1.25993,2,3,0,0.994289
-9.8019,1,1.23854,1,1,0,0.916197
-9.65773,0.977089,1.57278,2,3,0,0.32902
-9.65773,0.571516,1.94243,1,1,0,0.32902
-9.65773,0.0314357,1.48805,1,1,0,0.32902
-10.0603,0.985727,0.605327,2,3,0,0.264823
-10.2122,0.982741,0.755607,3,7,0,0.243512
-10.8708,0.841693,0.939189,1,1,0,0.162687
-8.90482,1,0.989366,2,3,0,0.547996
-8.94646,0.895947,1.25322,2,3,0,0.700051
-10.2256,0.657141,1.40526,2,3,0,0.241692
-10.0302,0.720889,1.19352,2,3,0,0.269215
-11.8252,0.838886,1.09206,2,3,0,1.15419
-10.4239,1,1.14585,2,3,0,1.00495
-9.42141,0.966594,1.44816,2,3,0,0.37471
-9.42141,0.272439,1.75965,1,1,0,0.37471
-10.097,0.688365,0.960351,2,3,0,0.259557
-9.37902,1,0.847359,2,3,0,0.383879
-10.4005,0.885861,1.06978,2,3,0,1.00198
-9.38702,1,1.18402,2,3,0,0.838552
-9.38702,0.846613,1.49283,2,3,0,0.838552
-8.9756,1,1.57838,1,1,0,0.715034
-9.27101,0.707379,1.9876,1,1,0,0.409123
-9.27101,0.565973,1.79216,1,1,0,0.409123
-9.48758,0.885411,1.37637,1,1,0,0.361072
-9.48758,0.0636297,1.52041,1,1,0,0.361072
-9.48758,0.996101,0.661481,1,1,0,0.361072
-8.9658,0.983603,0.828918,2,3,0,0.510431
-9.0667,0.989712,1.02343,2,3,0,0.751993
-9.66108,0.842468,1.27146,2,3,0,0.89225
-9.79753,0.976724,1.33729,2,3,0,0.305193
-9.16052,1,1.63547,1,1,0,0.78193
-8.91007,1,2.05179,1,1,0,0.543919
-8.91007,3.00518e-11,2.57224,1,1,0,0.543919
-8.91092,0.999722,1.05225,1,1,0,0.543286
-8.87087,1,1.31918,1,1,0,0.588129
-10.4436,0.279407,1.65318,1,1,0,0.213233
-9.00185,0.913447,0.927699,2,3,0,0.493783
-9.81559,0.764121,1.0557,1,1,0,0.30225
-9.4532,1,1.01737,1,1,0,0.368061
-9.59845,0.773699,1.27367,2,3,0,0.880919
-9.14367,1,1.24028,2,3,0,0.776948
-8.8729,1,1.55119,1,1,0,0.636714
-9.15976,0.726269,1.9387,1,1,0,0.781706
-9.15976,0.162163,1.79079,1,1,0,0.781706
-9.78181,0.864189,0.889385,1,1,0,0.912896
-9.42309,0.87066,0.957303,2,3,0,0.374354
-10.4187,0.727675,1.03751,1,1,0,0.21639
-10.4187,0.58271,0.961184,1,1,0,0.21639
-9.81,1,0.760066,2,3,0,0.303157
-9.81,0.708846,0.948711,1,1,0,0.303157
-10.7454,0.813907,0.861446,1,1,0,0.17692
-11.3794,0.865247,0.877267,1,1,0,0.10912
-9.13334,1,0.944613,2,3,0,0.446852
-8.97416,1,1.17712,1,1,0,0.506332
-8.97416,0.0369401,1.4659,1,1,0,0.506332
-8.95433,1,0.643165,1,1,0,0.516341
-8.89082,0.985928,0.801139,2,3,0,0.660211
-8.8668,1,0.982239,2,3,0,0.619653
-8.95583,0.973531,1.22195,2,3,0,0.515549
-8.95583,0.505494,1.47653,1,1,0,0.515549
-9.48688,0.832631,1.07829,1,1,0,0.361212
-8.94589,1,1.11968,1,1,0,0.52094
-9.48574,0.365493,1.3909,2,3,0,0.859233
-9.1886,0.877273,0.875678,2,3,0,0.430752
-8.9409,0.96997,0.953833,2,3,0,0.696895
-9.74253,0.731477,1.1467,1,1,0,0.906337
-12.6185,0.377459,1.06865,1,1,0,1.22277
-9.51015,0.967949,0.683454,3,7,0,0.356586
-9.58965,0.92152,0.819625,2,3,0,0.341385
-10.2732,0.83749,0.935195,1,1,0,0.235293
-9.05173,0.915815,0.975796,2,3,0,0.746608
-9.2229,0.939777,1.106,1,1,0,0.799225
-9.66536,0.805079,1.28526,1,1,0,0.893007
-8.9519,1,1.29516,1,1,0,0.703032
-8.9519,0.962161,1.60265,2,3,0,0.703032
-9.16772,0.792759,1.90461,1,1,0,0.784013
-8.90445,1,1.89348,1,1,0,0.672382
-8.90445,3.9197e-11,2.33972,1,1,0,0.672382
-8.86604,0.971053,1.01328,2,3,0,0.607062
-9.03396,0.951224,1.21506,2,3,0,0.480744
-9.08348,0.908656,1.42641,2,3,0,0.462881
-9.08348,0.13021,1.60107,1,1,0,0.462881
-8.88749,0.848557,0.798195,2,3,0,0.563916
-8.86626,0.998874,0.842001,2,3,0,0.616018
-9.05876,0.949123,1.03825,2,3,0,0.471511
-9.40712,0.858488,1.21512,1,1,0,0.377761
-9.6804,0.917866,1.29405,2,3,0,0.325019
-9.49156,1,1.46522,1,1,0,0.360274
-9.42465,1,1.80544,2,3,0,0.84665
-9.42465,0.0682694,2.22342,1,1,0,0.84665
-8.88609,0.728316,1.04716,2,3,0,0.655218
-8.89125,0.998545,0.97506,1,1,0,0.660639
-9.72416,0.701043,1.19898,1,1,0,0.903219
-8.8983,1,1.08559,2,3,0,0.667209
-8.91073,0.981692,1.33596,2,3,0,0.543426
-8.91073,0.000494378,1.61265,1,1,0,0.543426
-8.86638,0.996579,0.713141,2,3,0,0.617032
-8.87491,0.9975,0.874311,2,3,0,0.580386
-8.86615,0.999787,1.07234,2,3,0,0.615027
-8.86615,0.112638,1.31759,1,1,0,0.615027
-8.99591,0.972902,0.65603,2,3,0,0.496359
-8.89845,0.975485,0.784415,2,3,0,0.667348
-8.86994,1,0.939952,2,3,0,0.63035
-8.89362,0.990687,1.15413,1,1,0,0.662941
-8.89362,0.0507229,1.40307,1,1,0,0.662941
-9.05403,0.9631,0.659074,2,3,0,0.74745
-9.05403,0.977463,0.779384,1,1,0,0.74745
-9.08186,0.997604,0.9347,2,3,0,0.757246
-9.08186,0.352438,1.14341,1,1,0,0.757246
-9.2322,0.97648,0.730542,1,1,0,0.80167
-8.88744,0.991951,0.87472,2,3,0,0.656704
-8.97945,0.969616,1.06325,1,1,0,0.716854
-8.97945,0.353624,1.26319,1,1,0,0.716854
-9.08148,0.99345,0.809738,2,3,0,0.757115
-9.0192,1,0.985106,1,1,0,0.734106
-8.86703,0.998967,1.20572,2,3,0,0.599889
-8.8866,0.987475,1.47348,1,1,0,0.564893
-8.8866,0.0101849,1.77933,1,1,0,0.564893
-9.22561,0.904885,0.812405,2,3,0,0.799939
-9.17813,1,0.903988,1,1,0,0.786984
-8.87198,0.972661,1.10516,2,3,0,0.585752
-8.87198,0.676606,1.31434,2,3,0,0.585752
-8.91729,0.978428,1.16556,2,3,0,0.538691
-8.91729,0.48102,1.3934,1,1,0,0.538691
-9.14038,0.869526,1.01888,2,3,0,0.444715
-9.69645,0.929353,1.09371,2,3,0,0.322222
-9.69645,0.900363,1.24508,1,1,0,0.322222
-10.0106,0.946007,1.37711,2,3,0,0.948578
-10.0106,0.764605,1.59262,2,3,0,0.948578
-8.88215,1,1.54093,1,1,0,0.650592
-8.98698,0.896118,1.87802,1,1,0,0.500343
-8.98698,0.133627,2.06651,1,1,0,0.500343
-9.25142,0.912789,1.07854,1,1,0,0.414047
-8.95985,1,1.20679,2,3,0,0.513451
-8.95985,0.549504,1.46982,1,1,0,0.513451
-9.78743,0.579691,1.15356,2,3,0,0.913823
-9.78743,0.739543,0.932883,1,1,0,0.913823
-8.95405,0.99604,0.881696,2,3,0,0.704183
-8.87428,0.995691,1.06913,2,3,0,0.581453
-8.87611,0.712604,1.29539,2,3,0,0.642225
-9.65708,0.801253,1.19254,2,3,0,0.89154
-9.65708,0.164237,1.19642,1,1,0,0.89154
-9.93325,0.966134,0.648505,1,1,0,0.936953
-10.1038,0.990313,0.763394,2,3,0,0.962088
-11.3433,0.910942,0.919484,2,3,0,1.10794
-9.567,1,1.02554,1,1,0,0.875047
-9.567,0.219002,1.24582,1,1,0,0.875047
-10.0802,0.918379,0.714256,2,3,0,0.95871
-9.92934,1,0.802271,1,1,0,0.936355
-10.6513,0.816071,0.974211,1,1,0,1.03276
-8.93451,1,0.991519,2,3,0,0.693126
-8.93451,0.22517,1.20318,2,3,0,0.693126
-8.87533,0.988119,0.696117,2,3,0,0.579697
-9.35048,0.907961,0.835163,2,3,0,0.390268
-9.62503,0.977427,0.927888,2,3,0,0.33489
-9.72046,0.966256,1.10113,1,1,0,0.318087
-8.90355,1,1.29241,1,1,0,0.549023
-9.58688,0.608379,1.56576,1,1,0,0.341899
-10.9061,0.512156,1.30759,1,1,0,0.158764
-8.89605,1,0.997208,2,3,0,0.555478
-8.89605,0.424738,1.20768,2,3,0,0.555478
-9.07833,0.977531,0.84852,3,7,0,0.75604
-10.7742,0.680344,1.00578,2,3,0,1.04706
-9.07408,0.996176,0.900301,2,3,0,0.754574
-9.15304,0.990925,1.08559,2,3,0,0.779736
-10.6809,0.638421,1.30201,2,3,0,1.03625
-9.10427,1,1.12049,1,1,0,0.764681
-9.3401,0.653579,1.35478,2,3,0,0.392638
-9.26291,1,1.18295,1,1,0,0.411145
-9.39992,0.973431,1.42961,2,3,0,0.379314
-9.39992,0.230991,1.68454,1,1,0,0.379314
-9.29309,1,0.990849,1,1,0,0.403712
-10.3467,0.591106,1.19693,2,3,0,0.225623
-8.90261,1,0.98678,2,3,0,0.549788
-8.94681,0.981558,1.19153,1,1,0,0.520428
-11.8363,0.180321,1.41368,1,1,0,1.15521
-10.7033,1,0.795673,2,3,0,1.03888
-8.86636,1,0.960399,2,3,0,0.616819
-8.99896,0.962705,1.15876,2,3,0,0.495031
-8.99896,0.76757,1.35001,1,1,0,0.495031
-8.9805,1,1.31233,2,3,0,0.503329
-8.9805,0.940692,1.58187,2,3,0,0.503329
-8.9805,0.121282,1.80435,1,1,0,0.503329
-8.88048,0.992293,0.965559,2,3,0,0.648464
-9.35669,0.638785,1.15532,2,3,0,0.388862
-8.8763,0.988038,0.997722,2,3,0,0.642528
-9.08896,0.947015,1.18864,2,3,0,0.75964
-8.90405,1,1.36316,1,1,0,0.672061
-8.90405,0.0738083,1.6408,1,1,0,0.672061
-9.05113,0.944301,0.844025,2,3,0,0.474283
-10.7532,0.693466,0.965472,2,3,0,0.176014
-10.7532,0.728874,0.87754,1,1,0,0.176014
-8.86795,1,0.824031,2,3,0,0.596136
-8.88038,0.994465,0.99141,2,3,0,0.572341
-11.76,0.502455,1.18632,2,3,0,1.14817
-11.2459,1,0.906092,1,1,0,1.09806
-11.2459,0.537278,1.0894,1,1,0,1.09806
-8.9853,1,0.859403,2,3,0,0.50111
-9.21249,0.930619,1.03292,1,1,0,0.424223
-8.87687,0.584859,1.16524,2,3,0,0.577273
-8.86855,1,0.9604,1,1,0,0.594165
-9.04987,0.825721,1.15352,2,3,0,0.745925
-9.9782,0.680256,1.18283,1,1,0,0.94376
-11.5701,0.586282,1.06334,1,1,0,1.13023
-9.08627,1,0.878314,2,3,0,0.461937
-8.87521,0.992835,1.05422,2,3,0,0.640788
-8.89651,0.990073,1.25675,1,1,0,0.665614
-8.89651,0.556799,1.49393,1,1,0,0.665614
-8.89232,1,1.20219,2,3,0,0.558986
-9.028,0.94826,1.44143,2,3,0,0.73761
-9.028,8.46525e-05,1.64923,1,1,0,0.73761
-8.92787,1,0.80594,2,3,0,0.689016
-8.87188,0.993465,0.966181,2,3,0,0.63471
-9.10789,0.93581,1.15111,2,3,0,0.765848
-9.11176,0.999352,1.30205,2,3,0,0.453587
-10.1501,0.473269,1.55842,1,1,0,0.968604
-10.2336,0.988965,1.16596,2,3,0,0.980065
-9.19686,1,1.38232,1,1,0,0.792206
-9.19686,0.170519,1.65446,1,1,0,0.792206
-8.96939,1,0.946253,1,1,0,0.712026
-9.51418,0.812783,1.13256,1,1,0,0.864879
-9.21362,1,1.14751,2,3,0,0.423921
-8.95635,0.666601,1.3727,2,3,0,0.705401
-8.95635,0.786989,1.22154,1,1,0,0.705401
-8.91931,1,1.20957,1,1,0,0.683375
-8.91163,1,1.4461,1,1,0,0.677916
-8.91163,0.0417088,1.72826,1,1,0,0.677916
-8.91163,0.742884,0.886025,2,3,0,0.677916
-8.93015,0.996092,0.844164,1,1,0,0.690452
-8.93015,0.401448,1.00541,2,3,0,0.690452
-8.96827,0.998391,0.709215,3,7,0,0.711471
-8.87442,0.998167,0.846246,2,3,0,0.639452
-8.87442,0.33254,1.00921,2,3,0,0.639452
-8.90848,0.986754,0.670785,2,3,0,0.54513
-8.87297,0.966226,0.791898,2,3,0,0.583819
-10.3169,0.708628,0.917922,2,3,0,0.22952
-10.3169,0.556768,0.848997,1,1,0,0.22952
-10.2655,1,0.687708,1,1,0,0.236322
-8.8681,0.964704,0.820778,2,3,0,0.595641
-8.87441,0.998313,0.949561,1,1,0,0.581233
-9.03234,0.955847,1.1309,2,3,0,0.739302
-9.03234,0,15.0136,1,1,1,0.739302
-8.9351,1,2.47766,1,1,0,0.693483
-8.9351,0.000713699,3.46277,1,1,0,0.693483
-9.06971,0.98433,0.323977,3,7,0,0.467621
-9.18878,0.972236,0.48092,3,7,0,0.789972
-9.12282,1,0.74835,1,1,0,0.770573
-10.0095,0.775171,1.33323,2,3,0,0.948418
-10.0095,0.343575,1.20796,1,1,0,0.948418
-9.91584,1,0.282741,1,1,0,0.934278
-10.283,0.990798,0.529464,2,3,0,0.986688
-10.1526,1,0.970693,1,1,0,0.968944
-8.92694,1,1.8358,1,1,0,0.688426
-8.92694,1.84545e-07,3.46451,1,1,0,0.688426
-9.38789,0.99019,0.287834,4,11,0,0.38193
-9.26267,1,0.531028,1,1,0,0.411204
-10.0726,0.801021,1.00364,1,1,0,0.263054
-10.0726,0.730558,1.02498,1,1,0,0.263054
-9.13957,0.869263,0.84608,2,3,0,0.775714
-8.97217,1,1.06383,1,1,0,0.713381
-8.97217,0.16677,1.96914,1,1,0,0.713381
-8.96688,1,0.307299,1,1,0,0.710785
-8.86764,0.992849,0.56941,3,7,0,0.597294
-8.90226,0.990004,1.02307,2,3,0,0.670595
-8.90226,0.232938,1.80554,1,1,0,0.670595
-9.2559,0.988735,0.362893,3,7,0,0.412912
-9.17642,0.993221,0.637829,2,3,0,0.434175
-8.86676,0.936133,1.12461,2,3,0,0.601229
-10.1114,0.386685,1.67543,1,1,0,0.257515
-10.3584,0.980337,0.543721,1,1,0,0.224111
-9.36017,1,0.913788,1,1,0,0.388079
-8.88167,1,1.60613,1,1,0,0.570684
-9.42866,0.312297,2.79704,1,1,0,0.373177
-9.02898,0.991543,0.768591,2,3,0,0.482681
-8.87703,1,1.30482,1,1,0,0.577034
-8.87703,6.13785e-06,2.24589,1,1,0,0.577034
-9.29429,0.995821,0.282203,4,15,0,0.403421
-9.24182,1,0.48212,1,1,0,0.416509
-9.23495,1,0.825638,1,1,0,0.418288
-8.99306,1,1.40227,2,3,0,0.497615
-8.99306,1.61877e-09,2.36256,1,1,0,0.497615
-9.02521,0.99974,0.320638,3,7,0,0.484166
-9.02952,0.999656,0.541499,1,1,0,0.482467
-9.05355,0.998212,0.907273,2,3,0,0.4734
-9.05355,0.0496811,1.50342,1,1,0,0.4734
-9.06465,0.999369,0.244572,4,11,0,0.751268
-8.9607,0.998847,0.407193,2,3,0,0.707662
-8.98663,0.998939,0.672244,2,3,0,0.720173
-8.98663,0.749652,1.10236,2,3,0,0.720173
-9.22802,0.937228,0.993744,1,1,0,0.800576
# Adaptation terminated
# Step size = 0.855619
# Diagonal elements of inverse mass matrix:
# 0.0543638

-9.44821,0.957109,0.855619,1,1,0,0.851581
-9.28295,1,0.855619,1,1,0,0.814496
-9.10413,0.907411,0.855619,2,3,0,0.456041
-9.39882,0.943016,0.855619,1,1,0,0.379551
-8.88692,1,0.855619,2,3,0,0.564538
-8.86717,0.998061,0.855619,2,3,0,0.62147
-8.86829,0.999235,0.855619,2,3,0,0.594978
-9.04321,0.978047,0.855619,2,3,0,0.477225
-9.23033,0.987811,0.855619,2,3,0,0.419494
-8.88969,0.965918,0.855619,2,3,0,0.659062
-8.87038,0.999344,0.855619,2,3,0,0.631406
-8.86698,0.999437,0.855619,2,3,0,0.600135
-8.90165,0.959652,0.855619,2,3,0,0.550591
-8.87533,0.9937,0.855619,2,3,0,0.640979
-8.87758,0.999552,0.855619,1,1,0,0.64445
-9.57061,0.870501,0.855619,2,3,0,0.875728
-8.92539,0.99297,0.855619,2,3,0,0.687427
-8.93419,0.99825,0.855619,1,1,0,0.692933
-9.07506,0.933423,0.855619,2,3,0,0.465761
